,mahalle,sokak,yil,rayic
281,(HACIHÜSREV) İSTİKLAL MAH.,DERYA BEYİ SOKAĞI,2016,572.32
282,(HACIHÜSREV) İSTİKLAL MAH.,DİKBAYIR SOKAĞI,2016,572.32
283,(HACIHÜSREV) İSTİKLAL MAH.,DOST SOKAĞI,2016,572.32
284,(HACIHÜSREV) İSTİKLAL MAH.,ERENLER ÇIKMAZI,2016,572.32
285,(HACIHÜSREV) İSTİKLAL MAH.,FESCİ YOKUŞU,2016,572.32
286,(HACIHÜSREV) İSTİKLAL MAH.,GÖRELE ÇIKMAZI,2016,572.32
287,(HACIHÜSREV) İSTİKLAL MAH.,GÜLAĞA SOKAĞI,2016,572.32
288,(HACIHÜSREV) İSTİKLAL MAH.,HACI HÜSREV CADDESİ,2016,809.89
289,(HACIHÜSREV) İSTİKLAL MAH.,HACI HÜSREV KÖPRÜSÜ SOKAĞI,2016,572.32
290,(HACIHÜSREV) İSTİKLAL MAH.,HAFİK SOKAĞI,2016,572.32
291,(HACIHÜSREV) İSTİKLAL MAH.,HİLAL ÇIKMAZI,2016,572.32
292,(HACIHÜSREV) İSTİKLAL MAH.,HOCA SOKAĞI,2016,572.32
293,(HACIHÜSREV) İSTİKLAL MAH.,İBN-İ SİNA SOKAĞI,2016,572.32
294,(HACIHÜSREV) İSTİKLAL MAH.,İLHAM SOKAĞI,2016,572.32
295,(HACIHÜSREV) İSTİKLAL MAH.,İMAM BAHÇE SOKAĞI,2016,572.32
296,(HACIHÜSREV) İSTİKLAL MAH.,İMAM HÜSREV SOKAĞI,2016,572.32
297,(HACIHÜSREV) İSTİKLAL MAH.,İPLİKÇİ FIRIN ÇIKMAZI,2016,572.32
298,(HACIHÜSREV) İSTİKLAL MAH.,İPLİKÇİ FIRINI CADDESİ,2016,809.89
299,(HACIHÜSREV) İSTİKLAL MAH.,KADİR EFENDİ SOKAĞI,2016,572.32
300,(HACIHÜSREV) İSTİKLAL MAH.,KAN KARDEŞİ ÇIKMAZI,2016,572.32
301,(HACIHÜSREV) İSTİKLAL MAH.,KAN KARDEŞİ SOKAĞI,2016,572.32
302,(HACIHÜSREV) İSTİKLAL MAH.,KARANFİL SOKAĞI,2016,572.32
303,(HACIHÜSREV) İSTİKLAL MAH.,KOLAN SOKAĞI,2016,572.32
304,(HACIHÜSREV) İSTİKLAL MAH.,KURTULUŞ DERESİ CADDESİ,2016,3401.56
305,(HACIHÜSREV) İSTİKLAL MAH.,MAHİR SOKAĞI,2016,572.32
306,(HACIHÜSREV) İSTİKLAL MAH.,MAHMUDİYE CAMİİ SOKAĞI,2016,572.32
307,(HACIHÜSREV) İSTİKLAL MAH.,MAHMUTAĞA SOKAĞI,2016,809.89
308,(HACIHÜSREV) İSTİKLAL MAH.,MERTEK SOKAĞI,2016,572.32
309,(HACIHÜSREV) İSTİKLAL MAH.,MUHSİN ÇIKMAZI,2016,572.32
310,(HACIHÜSREV) İSTİKLAL MAH.,ÖKSÜZ SOKAĞI,2016,572.32
311,(HACIHÜSREV) İSTİKLAL MAH.,PAŞA SOKAĞI,2016,572.32
312,(HACIHÜSREV) İSTİKLAL MAH.,PAŞALI HASAN SOKAĞI,2016,572.32
313,(HACIHÜSREV) İSTİKLAL MAH.,PİYALEPAŞA BULVARI,2016,3347.56
314,(HACIHÜSREV) İSTİKLAL MAH.,POLAT ARALIĞI,2016,2699.65
315,(HACIHÜSREV) İSTİKLAL MAH.,POLAT SOKAĞI,2016,3347.56
316,(HACIHÜSREV) İSTİKLAL MAH.,SAHAF CAMİİ SOKAĞI,2016,572.32
317,(HACIHÜSREV) İSTİKLAL MAH.,SAHAF ÇEŞMESİ SOKAĞI,2016,572.32
318,(HACIHÜSREV) İSTİKLAL MAH.,SAHAF KUYUSU SOKAĞI,2016,572.32
319,(HACIHÜSREV) İSTİKLAL MAH.,SAHAF MEZARLIĞI SOKAĞI,2016,572.32
320,(HACIHÜSREV) İSTİKLAL MAH.,SAKIZ AĞACI SOKAĞI,2016,572.32
321,(HACIHÜSREV) İSTİKLAL MAH.,SEBİLCİ SOKAĞI,2016,572.32
322,(HACIHÜSREV) İSTİKLAL MAH.,SIHHAT SOKAĞI,2016,572.32
323,(HACIHÜSREV) İSTİKLAL MAH.,ŞAHİNİM SOKAĞI,2016,572.32
324,(HACIHÜSREV) İSTİKLAL MAH.,ŞEN KANARYA SOKAĞI,2016,572.32
325,(HACIHÜSREV) İSTİKLAL MAH.,TAŞKÖPRÜ SOKAĞI,2016,3347.56
326,(HACIHÜSREV) İSTİKLAL MAH.,UYSAL SOKAĞI,2016,572.32
327,(HACIHÜSREV) İSTİKLAL MAH.,YENİ İSHAK SOKAĞI,2016,572.32
328,(HACIHÜSREV) İSTİKLAL MAH.,YİĞİDO ÇIKMAZI,2016,572.32
329,(HACIHÜSREV) İSTİKLAL MAH.,YÜREK ÇIKMAZI,2016,572.32
330,(HACIHÜSREV) İSTİKLAL MAH.,AKDENİZ SOKAĞI,2015,556.79
331,(HACIHÜSREV) İSTİKLAL MAH.,ALİ KABULİ CADDESİ,2015,787.91
332,(HACIHÜSREV) İSTİKLAL MAH.,ARALIK ÇIKMAZI,2015,556.79
333,(HACIHÜSREV) İSTİKLAL MAH.,ARAPZADE DERGAHI SOKAĞI,2015,556.79
334,(HACIHÜSREV) İSTİKLAL MAH.,AY SOKAĞI,2015,556.79
335,(HACIHÜSREV) İSTİKLAL MAH.,BAHÇE SOKAĞI,2015,556.79
336,(HACIHÜSREV) İSTİKLAL MAH.,BAKKALİYE SOKAĞI,2015,556.79
337,(HACIHÜSREV) İSTİKLAL MAH.,BARUTHANE DERESİ SOKAĞI,2015,3256.7
338,(HACIHÜSREV) İSTİKLAL MAH.,BARUTHANE SOKAĞI,2015,556.79
339,(HACIHÜSREV) İSTİKLAL MAH.,BÜYÜK YOKUŞU,2015,556.79
340,(HACIHÜSREV) İSTİKLAL MAH.,CANAN SOKAĞI,2015,556.79
341,(HACIHÜSREV) İSTİKLAL MAH.,CENDERE SOKAĞI,2015,556.79
342,(HACIHÜSREV) İSTİKLAL MAH.,ÇAVUŞ SOKAĞI,2015,556.79
343,(HACIHÜSREV) İSTİKLAL MAH.,ÇEŞMELİ SOKAĞI,2015,556.79
344,(HACIHÜSREV) İSTİKLAL MAH.,DARBUKA SOKAĞI,2015,556.79
345,(HACIHÜSREV) İSTİKLAL MAH.,DEDE SOKAĞI,2015,556.79
346,(HACIHÜSREV) İSTİKLAL MAH.,DERE BOSTANI SOKAĞI,2015,556.79
347,(HACIHÜSREV) İSTİKLAL MAH.,DERYA BEYİ SOKAĞI,2015,556.79
348,(HACIHÜSREV) İSTİKLAL MAH.,DİKBAYIR SOKAĞI,2015,556.79
349,(HACIHÜSREV) İSTİKLAL MAH.,DOST SOKAĞI,2015,556.79
350,(HACIHÜSREV) İSTİKLAL MAH.,ERENLER ÇIKMAZI,2015,556.79
351,(HACIHÜSREV) İSTİKLAL MAH.,FESCİ YOKUŞU,2015,556.79
352,(HACIHÜSREV) İSTİKLAL MAH.,GÖRELE ÇIKMAZI,2015,556.79
353,(HACIHÜSREV) İSTİKLAL MAH.,GÜLAĞA SOKAĞI,2015,556.79
354,(HACIHÜSREV) İSTİKLAL MAH.,HACI HÜSREV CADDESİ,2015,787.91
355,(HACIHÜSREV) İSTİKLAL MAH.,HACI HÜSREV KÖPRÜSÜ SOKAĞI,2015,556.79
356,(HACIHÜSREV) İSTİKLAL MAH.,HAFİK SOKAĞI,2015,556.79
357,(HACIHÜSREV) İSTİKLAL MAH.,HİLAL ÇIKMAZI,2015,556.79
358,(HACIHÜSREV) İSTİKLAL MAH.,HOCA SOKAĞI,2015,556.79
359,(HACIHÜSREV) İSTİKLAL MAH.,İBN-İ SİNA SOKAĞI,2015,556.79
360,(HACIHÜSREV) İSTİKLAL MAH.,İLHAM SOKAĞI,2015,556.79
361,(HACIHÜSREV) İSTİKLAL MAH.,İMAM BAHÇE SOKAĞI,2015,556.79
362,(HACIHÜSREV) İSTİKLAL MAH.,İMAM HÜSREV SOKAĞI,2015,556.79
363,(HACIHÜSREV) İSTİKLAL MAH.,İPLİKÇİ FIRIN ÇIKMAZI,2015,556.79
364,(HACIHÜSREV) İSTİKLAL MAH.,İPLİKÇİ FIRINI CADDESİ,2015,787.91
365,(HACIHÜSREV) İSTİKLAL MAH.,KADİR EFENDİ SOKAĞI,2015,556.79
366,(HACIHÜSREV) İSTİKLAL MAH.,KAN KARDEŞİ ÇIKMAZI,2015,556.79
367,(HACIHÜSREV) İSTİKLAL MAH.,KAN KARDEŞİ SOKAĞI,2015,556.79
368,(HACIHÜSREV) İSTİKLAL MAH.,KARANFİL SOKAĞI,2015,556.79
369,(HACIHÜSREV) İSTİKLAL MAH.,KOLAN SOKAĞI,2015,556.79
370,(HACIHÜSREV) İSTİKLAL MAH.,KURTULUŞ DERESİ CADDESİ,2015,3309.23
371,(HACIHÜSREV) İSTİKLAL MAH.,MAHİR SOKAĞI,2015,556.79
372,(HACIHÜSREV) İSTİKLAL MAH.,MAHMUDİYE CAMİİ SOKAĞI,2015,556.79
373,(HACIHÜSREV) İSTİKLAL MAH.,MAHMUTAĞA SOKAĞI,2015,787.91
374,(HACIHÜSREV) İSTİKLAL MAH.,MERTEK SOKAĞI,2015,556.79
375,(HACIHÜSREV) İSTİKLAL MAH.,MUHSİN ÇIKMAZI,2015,556.79
376,(HACIHÜSREV) İSTİKLAL MAH.,ÖKSÜZ SOKAĞI,2015,556.79
377,(HACIHÜSREV) İSTİKLAL MAH.,PAŞA SOKAĞI,2015,556.79
378,(HACIHÜSREV) İSTİKLAL MAH.,PAŞALI HASAN SOKAĞI,2015,556.79
379,(HACIHÜSREV) İSTİKLAL MAH.,PİYALEPAŞA BULVARI,2015,3256.7
380,(HACIHÜSREV) İSTİKLAL MAH.,POLAT ARALIĞI,2015,2626.37
381,(HACIHÜSREV) İSTİKLAL MAH.,POLAT SOKAĞI,2015,3256.7
382,(HACIHÜSREV) İSTİKLAL MAH.,SAHAF CAMİİ SOKAĞI,2015,556.79
383,(HACIHÜSREV) İSTİKLAL MAH.,SAHAF ÇEŞMESİ SOKAĞI,2015,556.79
384,(HACIHÜSREV) İSTİKLAL MAH.,SAHAF KUYUSU SOKAĞI,2015,556.79
385,(HACIHÜSREV) İSTİKLAL MAH.,SAHAF MEZARLIĞI SOKAĞI,2015,556.79
386,(HACIHÜSREV) İSTİKLAL MAH.,SAKIZ AĞACI SOKAĞI,2015,556.79
387,(HACIHÜSREV) İSTİKLAL MAH.,SEBİLCİ SOKAĞI,2015,556.79
388,(HACIHÜSREV) İSTİKLAL MAH.,SIHHAT SOKAĞI,2015,556.79
389,(HACIHÜSREV) İSTİKLAL MAH.,ŞAHİNİM SOKAĞI,2015,556.79
390,(HACIHÜSREV) İSTİKLAL MAH.,ŞEN KANARYA SOKAĞI,2015,556.79
391,(HACIHÜSREV) İSTİKLAL MAH.,TAŞKÖPRÜ SOKAĞI,2015,3256.7
392,(HACIHÜSREV) İSTİKLAL MAH.,UYSAL SOKAĞI,2015,556.79
393,(HACIHÜSREV) İSTİKLAL MAH.,YENİ İSHAK SOKAĞI,2015,556.79
394,(HACIHÜSREV) İSTİKLAL MAH.,YİĞİDO ÇIKMAZI,2015,556.79
395,(HACIHÜSREV) İSTİKLAL MAH.,YÜREK ÇIKMAZI,2015,556.79
396,(HACIHÜSREV) İSTİKLAL MAH.,AKDENİZ SOKAĞI,2014,530.0
397,(HACIHÜSREV) İSTİKLAL MAH.,ALİ KABULİ CADDESİ,2014,750.0
398,(HACIHÜSREV) İSTİKLAL MAH.,ARALIK ÇIKMAZI,2014,530.0
399,(HACIHÜSREV) İSTİKLAL MAH.,ARAPZADE DERGAHI SOKAĞI,2014,530.0
400,(HACIHÜSREV) İSTİKLAL MAH.,AY SOKAĞI,2014,530.0
401,(HACIHÜSREV) İSTİKLAL MAH.,BAHÇE SOKAĞI,2014,530.0
402,(HACIHÜSREV) İSTİKLAL MAH.,BAKKALİYE SOKAĞI,2014,530.0
403,(HACIHÜSREV) İSTİKLAL MAH.,BARUTHANE DERESİ SOKAĞI,2014,3100.0
404,(HACIHÜSREV) İSTİKLAL MAH.,BARUTHANE SOKAĞI,2014,530.0
405,(HACIHÜSREV) İSTİKLAL MAH.,BÜYÜK YOKUŞU,2014,530.0
406,(HACIHÜSREV) İSTİKLAL MAH.,CANAN SOKAĞI,2014,530.0
407,(HACIHÜSREV) İSTİKLAL MAH.,CENDERE SOKAĞI,2014,530.0
408,(HACIHÜSREV) İSTİKLAL MAH.,ÇAVUŞ SOKAĞI,2014,530.0
409,(HACIHÜSREV) İSTİKLAL MAH.,ÇEŞMELİ SOKAĞI,2014,530.0
410,(HACIHÜSREV) İSTİKLAL MAH.,DARBUKA SOKAĞI,2014,530.0
411,(HACIHÜSREV) İSTİKLAL MAH.,DEDE SOKAĞI,2014,530.0
412,(HACIHÜSREV) İSTİKLAL MAH.,DERE BOSTANI SOKAĞI,2014,530.0
413,(HACIHÜSREV) İSTİKLAL MAH.,DERYA BEYİ SOKAĞI,2014,530.0
414,(HACIHÜSREV) İSTİKLAL MAH.,DİKBAYIR SOKAĞI,2014,530.0
415,(HACIHÜSREV) İSTİKLAL MAH.,DOST SOKAĞI,2014,530.0
416,(HACIHÜSREV) İSTİKLAL MAH.,ERENLER ÇIKMAZI,2014,530.0
417,(HACIHÜSREV) İSTİKLAL MAH.,FESCİ YOKUŞU,2014,530.0
418,(HACIHÜSREV) İSTİKLAL MAH.,GÖRELE ÇIKMAZI,2014,530.0
419,(HACIHÜSREV) İSTİKLAL MAH.,GÜLAĞA SOKAĞI,2014,530.0
420,(HACIHÜSREV) İSTİKLAL MAH.,HACI HÜSREV CADDESİ,2014,750.0
421,(HACIHÜSREV) İSTİKLAL MAH.,HACI HÜSREV KÖPRÜSÜ SOKAĞI,2014,530.0
422,(HACIHÜSREV) İSTİKLAL MAH.,HAFİK SOKAĞI,2014,530.0
423,(HACIHÜSREV) İSTİKLAL MAH.,HİLAL ÇIKMAZI,2014,530.0
424,(HACIHÜSREV) İSTİKLAL MAH.,HOCA SOKAĞI,2014,530.0
425,(HACIHÜSREV) İSTİKLAL MAH.,İBN-İ SİNA SOKAĞI,2014,530.0
426,(HACIHÜSREV) İSTİKLAL MAH.,İLHAM SOKAĞI,2014,530.0
427,(HACIHÜSREV) İSTİKLAL MAH.,İMAM BAHÇE SOKAĞI,2014,530.0
428,(HACIHÜSREV) İSTİKLAL MAH.,İMAM HÜSREV SOKAĞI,2014,530.0
429,(HACIHÜSREV) İSTİKLAL MAH.,İPLİKÇİ FIRIN ÇIKMAZI,2014,530.0
430,(HACIHÜSREV) İSTİKLAL MAH.,İPLİKÇİ FIRINI CADDESİ,2014,750.0
431,(HACIHÜSREV) İSTİKLAL MAH.,KADİR EFENDİ SOKAĞI,2014,530.0
432,(HACIHÜSREV) İSTİKLAL MAH.,KAN KARDEŞİ ÇIKMAZI,2014,530.0
433,(HACIHÜSREV) İSTİKLAL MAH.,KAN KARDEŞİ SOKAĞI,2014,530.0
434,(HACIHÜSREV) İSTİKLAL MAH.,KARANFİL SOKAĞI,2014,530.0
435,(HACIHÜSREV) İSTİKLAL MAH.,KOLAN SOKAĞI,2014,530.0
436,(HACIHÜSREV) İSTİKLAL MAH.,KURTULUŞ DERESİ CADDESİ,2014,3150.0
437,(HACIHÜSREV) İSTİKLAL MAH.,MAHİR SOKAĞI,2014,530.0
438,(HACIHÜSREV) İSTİKLAL MAH.,MAHMUDİYE CAMİİ SOKAĞI,2014,530.0
439,(HACIHÜSREV) İSTİKLAL MAH.,MAHMUTAĞA SOKAĞI,2014,750.0
440,(HACIHÜSREV) İSTİKLAL MAH.,MERTEK SOKAĞI,2014,530.0
441,(HACIHÜSREV) İSTİKLAL MAH.,MUHSİN ÇIKMAZI,2014,530.0
442,(HACIHÜSREV) İSTİKLAL MAH.,ÖKSÜZ SOKAĞI,2014,530.0
443,(HACIHÜSREV) İSTİKLAL MAH.,PAŞA SOKAĞI,2014,530.0
444,(HACIHÜSREV) İSTİKLAL MAH.,PAŞALI HASAN SOKAĞI,2014,530.0
445,(HACIHÜSREV) İSTİKLAL MAH.,PİYALEPAŞA BULVARI,2014,3100.0
446,(HACIHÜSREV) İSTİKLAL MAH.,POLAT ARALIĞI,2014,2500.0
447,(HACIHÜSREV) İSTİKLAL MAH.,POLAT SOKAĞI,2014,3100.0
448,(HACIHÜSREV) İSTİKLAL MAH.,SAHAF CAMİİ SOKAĞI,2014,530.0
449,(HACIHÜSREV) İSTİKLAL MAH.,SAHAF ÇEŞMESİ SOKAĞI,2014,530.0
450,(HACIHÜSREV) İSTİKLAL MAH.,SAHAF KUYUSU SOKAĞI,2014,530.0
451,(HACIHÜSREV) İSTİKLAL MAH.,SAHAF MEZARLIĞI SOKAĞI,2014,530.0
452,(HACIHÜSREV) İSTİKLAL MAH.,SAKIZ AĞACI SOKAĞI,2014,530.0
453,(HACIHÜSREV) İSTİKLAL MAH.,SEBİLCİ SOKAĞI,2014,530.0
454,(HACIHÜSREV) İSTİKLAL MAH.,SIHHAT SOKAĞI,2014,530.0
455,(HACIHÜSREV) İSTİKLAL MAH.,ŞAHİNİM SOKAĞI,2014,530.0
456,(HACIHÜSREV) İSTİKLAL MAH.,ŞEN KANARYA SOKAĞI,2014,530.0
457,(HACIHÜSREV) İSTİKLAL MAH.,TAŞKÖPRÜ SOKAĞI,2014,3100.0
458,(HACIHÜSREV) İSTİKLAL MAH.,UYSAL SOKAĞI,2014,530.0
459,(HACIHÜSREV) İSTİKLAL MAH.,YENİ İSHAK SOKAĞI,2014,530.0
460,(HACIHÜSREV) İSTİKLAL MAH.,YİĞİDO ÇIKMAZI,2014,530.0
461,(HACIHÜSREV) İSTİKLAL MAH.,YÜREK ÇIKMAZI,2014,530.0
462,(HACIHÜSREV) İSTİKLAL MAH.,AKDENİZ SOKAĞI,2013,524.61
463,(HACIHÜSREV) İSTİKLAL MAH.,ALİ KABULİ CADDESİ,2013,740.62
464,(HACIHÜSREV) İSTİKLAL MAH.,ARALIK ÇIKMAZI,2013,524.61
465,(HACIHÜSREV) İSTİKLAL MAH.,ARAPZADE DERGAHI SOKAĞI,2013,524.61
466,(HACIHÜSREV) İSTİKLAL MAH.,AY SOKAĞI,2013,524.61
467,(HACIHÜSREV) İSTİKLAL MAH.,BAHÇE SOKAĞI,2013,524.61
468,(HACIHÜSREV) İSTİKLAL MAH.,BAKKALİYE SOKAĞI,2013,524.61
469,(HACIHÜSREV) İSTİKLAL MAH.,BARUTHANE DERESİ SOKAĞI,2013,3085.91
470,(HACIHÜSREV) İSTİKLAL MAH.,BARUTHANE SOKAĞI,2013,524.61
471,(HACIHÜSREV) İSTİKLAL MAH.,BÜYÜK YOKUŞU,2013,524.61
472,(HACIHÜSREV) İSTİKLAL MAH.,CANAN SOKAĞI,2013,524.61
473,(HACIHÜSREV) İSTİKLAL MAH.,CENDERE SOKAĞI,2013,524.61
474,(HACIHÜSREV) İSTİKLAL MAH.,ÇAVUŞ SOKAĞI,2013,524.61
475,(HACIHÜSREV) İSTİKLAL MAH.,ÇEŞMELİ SOKAĞI,2013,524.61
476,(HACIHÜSREV) İSTİKLAL MAH.,DARBUKA SOKAĞI,2013,524.61
477,(HACIHÜSREV) İSTİKLAL MAH.,DEDE SOKAĞI,2013,524.61
478,(HACIHÜSREV) İSTİKLAL MAH.,DERE BOSTANI SOKAĞI,2013,524.61
479,(HACIHÜSREV) İSTİKLAL MAH.,DERYA BEYİ SOKAĞI,2013,524.61
480,(HACIHÜSREV) İSTİKLAL MAH.,DİKBAYIR SOKAĞI,2013,524.61
481,(HACIHÜSREV) İSTİKLAL MAH.,DOST SOKAĞI,2013,524.61
482,(HACIHÜSREV) İSTİKLAL MAH.,ERENLER ÇIKMAZI,2013,524.61
483,(HACIHÜSREV) İSTİKLAL MAH.,FESCİ YOKUŞU,2013,524.61
484,(HACIHÜSREV) İSTİKLAL MAH.,GÖRELE ÇIKMAZI,2013,524.61
485,(HACIHÜSREV) İSTİKLAL MAH.,GÜLAĞA SOKAĞI,2013,524.61
486,(HACIHÜSREV) İSTİKLAL MAH.,HACI HÜSREV CADDESİ,2013,740.62
487,(HACIHÜSREV) İSTİKLAL MAH.,HACI HÜSREV KÖPRÜSÜ SOKAĞI,2013,524.61
488,(HACIHÜSREV) İSTİKLAL MAH.,HAFİK SOKAĞI,2013,524.61
489,(HACIHÜSREV) İSTİKLAL MAH.,HİLAL ÇIKMAZI,2013,524.61
490,(HACIHÜSREV) İSTİKLAL MAH.,HOCA SOKAĞI,2013,524.61
491,(HACIHÜSREV) İSTİKLAL MAH.,İBN-İ SİNA SOKAĞI,2013,524.61
492,(HACIHÜSREV) İSTİKLAL MAH.,İLHAM SOKAĞI,2013,524.61
493,(HACIHÜSREV) İSTİKLAL MAH.,İMAM BAHÇE SOKAĞI,2013,524.61
494,(HACIHÜSREV) İSTİKLAL MAH.,İMAM HÜSREV SOKAĞI,2013,524.61
495,(HACIHÜSREV) İSTİKLAL MAH.,İPLİKÇİ FIRIN ÇIKMAZI,2013,524.61
496,(HACIHÜSREV) İSTİKLAL MAH.,İPLİKÇİ FIRINI CADDESİ,2013,734.45
497,(HACIHÜSREV) İSTİKLAL MAH.,KADİR EFENDİ SOKAĞI,2013,524.61
498,(HACIHÜSREV) İSTİKLAL MAH.,KAN KARDEŞİ ÇIKMAZI,2013,524.61
499,(HACIHÜSREV) İSTİKLAL MAH.,KAN KARDEŞİ SOKAĞI,2013,524.61
500,(HACIHÜSREV) İSTİKLAL MAH.,KARANFİL SOKAĞI,2013,524.61
501,(HACIHÜSREV) İSTİKLAL MAH.,KOLAN SOKAĞI,2013,524.61
502,(HACIHÜSREV) İSTİKLAL MAH.,KURTULUŞ DERESİ CADDESİ,2013,3147.64
503,(HACIHÜSREV) İSTİKLAL MAH.,MAHİR SOKAĞI,2013,524.61
504,(HACIHÜSREV) İSTİKLAL MAH.,MAHMUDİYE CAMİİ SOKAĞI,2013,524.61
505,(HACIHÜSREV) İSTİKLAL MAH.,MAHMUTAĞA SOKAĞI,2013,740.62
506,(HACIHÜSREV) İSTİKLAL MAH.,MERTEK SOKAĞI,2013,524.61
507,(HACIHÜSREV) İSTİKLAL MAH.,MUHSİN ÇIKMAZI,2013,524.61
508,(HACIHÜSREV) İSTİKLAL MAH.,ÖKSÜZ SOKAĞI,2013,524.61
509,(HACIHÜSREV) İSTİKLAL MAH.,PAŞA SOKAĞI,2013,524.61
510,(HACIHÜSREV) İSTİKLAL MAH.,PAŞALI HASAN SOKAĞI,2013,524.61
511,(HACIHÜSREV) İSTİKLAL MAH.,PİYALEPAŞA BULVARI,2013,3085.91
512,(HACIHÜSREV) İSTİKLAL MAH.,POLAT ARALIĞI,2013,2468.73
513,(HACIHÜSREV) İSTİKLAL MAH.,POLAT SOKAĞI,2013,3085.91
514,(HACIHÜSREV) İSTİKLAL MAH.,SAHAF CAMİİ SOKAĞI,2013,524.61
515,(HACIHÜSREV) İSTİKLAL MAH.,SAHAF ÇEŞMESİ SOKAĞI,2013,524.61
516,(HACIHÜSREV) İSTİKLAL MAH.,SAHAF KUYUSU SOKAĞI,2013,524.61
517,(HACIHÜSREV) İSTİKLAL MAH.,SAHAF MEZARLIĞI SOKAĞI,2013,524.61
518,(HACIHÜSREV) İSTİKLAL MAH.,SAKIZ AĞACI SOKAĞI,2013,524.61
519,(HACIHÜSREV) İSTİKLAL MAH.,SEBİLCİ SOKAĞI,2013,524.61
520,(HACIHÜSREV) İSTİKLAL MAH.,SIHHAT SOKAĞI,2013,524.61
521,(HACIHÜSREV) İSTİKLAL MAH.,ŞAHİNİM SOKAĞI,2013,524.61
522,(HACIHÜSREV) İSTİKLAL MAH.,ŞEN KANARYA SOKAĞI,2013,524.61
523,(HACIHÜSREV) İSTİKLAL MAH.,TAŞKÖPRÜ SOKAĞI,2013,3085.91
524,(HACIHÜSREV) İSTİKLAL MAH.,UYSAL SOKAĞI,2013,524.61
525,(HACIHÜSREV) İSTİKLAL MAH.,YENİ İSHAK SOKAĞI,2013,524.61
526,(HACIHÜSREV) İSTİKLAL MAH.,YİĞİDO ÇIKMAZI,2013,524.61
527,(HACIHÜSREV) İSTİKLAL MAH.,YÜREK ÇIKMAZI,2013,524.61
528,(HACIHÜSREV) İSTİKLAL MAH.,AKDENİZ SOKAĞI,2012,486.66
529,(HACIHÜSREV) İSTİKLAL MAH.,ALİ KABULİ CADDESİ,2012,687.04
530,(HACIHÜSREV) İSTİKLAL MAH.,ARALIK ÇIKMAZI,2012,486.66
531,(HACIHÜSREV) İSTİKLAL MAH.,ARAPZADE DERGAHI SOKAĞI,2012,486.66
532,(HACIHÜSREV) İSTİKLAL MAH.,AY SOKAĞI,2012,486.66
533,(HACIHÜSREV) İSTİKLAL MAH.,BAHÇE SOKAĞI,2012,486.66
534,(HACIHÜSREV) İSTİKLAL MAH.,BAKKALİYE SOKAĞI,2012,486.66
535,(HACIHÜSREV) İSTİKLAL MAH.,BARUTHANE DERESİ SOKAĞI,2012,2862.63
536,(HACIHÜSREV) İSTİKLAL MAH.,BARUTHANE SOKAĞI,2012,486.66
537,(HACIHÜSREV) İSTİKLAL MAH.,BÜYÜK YOKUŞU,2012,486.66
538,(HACIHÜSREV) İSTİKLAL MAH.,CANAN SOKAĞI,2012,486.66
539,(HACIHÜSREV) İSTİKLAL MAH.,CENDERE SOKAĞI,2012,486.66
540,(HACIHÜSREV) İSTİKLAL MAH.,ÇAVUŞ SOKAĞI,2012,486.66
541,(HACIHÜSREV) İSTİKLAL MAH.,ÇEŞMELİ SOKAĞI,2012,486.66
542,(HACIHÜSREV) İSTİKLAL MAH.,DARBUKA SOKAĞI,2012,486.66
543,(HACIHÜSREV) İSTİKLAL MAH.,DEDE SOKAĞI,2012,486.66
544,(HACIHÜSREV) İSTİKLAL MAH.,DERE BOSTANI SOKAĞI,2012,486.66
545,(HACIHÜSREV) İSTİKLAL MAH.,DERYA BEYİ SOKAĞI,2012,486.66
546,(HACIHÜSREV) İSTİKLAL MAH.,DİKBAYIR SOKAĞI,2012,486.66
547,(HACIHÜSREV) İSTİKLAL MAH.,DOST SOKAĞI,2012,486.66
548,(HACIHÜSREV) İSTİKLAL MAH.,ERENLER ÇIKMAZI,2012,486.66
549,(HACIHÜSREV) İSTİKLAL MAH.,FESCİ YOKUŞU,2012,486.66
550,(HACIHÜSREV) İSTİKLAL MAH.,GÖRELE ÇIKMAZI,2012,486.66
551,(HACIHÜSREV) İSTİKLAL MAH.,GÜLAĞA SOKAĞI,2012,486.66
552,(HACIHÜSREV) İSTİKLAL MAH.,HACI HÜSREV CADDESİ,2012,687.04
553,(HACIHÜSREV) İSTİKLAL MAH.,HACI HÜSREV KÖPRÜSÜ SOKAĞI,2012,486.66
554,(HACIHÜSREV) İSTİKLAL MAH.,HAFİK SOKAĞI,2012,486.66
555,(HACIHÜSREV) İSTİKLAL MAH.,HİLAL ÇIKMAZI,2012,486.66
556,(HACIHÜSREV) İSTİKLAL MAH.,HOCA SOKAĞI,2012,486.66
557,(HACIHÜSREV) İSTİKLAL MAH.,İBN-İ SİNA SOKAĞI,2012,486.66
558,(HACIHÜSREV) İSTİKLAL MAH.,İLHAM SOKAĞI,2012,486.66
559,(HACIHÜSREV) İSTİKLAL MAH.,İMAM BAHÇE SOKAĞI,2012,486.66
560,(HACIHÜSREV) İSTİKLAL MAH.,İMAM HÜSREV SOKAĞI,2012,486.66
561,(HACIHÜSREV) İSTİKLAL MAH.,İPLİKÇİ FIRIN ÇIKMAZI,2012,486.66
562,(HACIHÜSREV) İSTİKLAL MAH.,İPLİKÇİ FIRINI CADDESİ,2012,681.31
