,mahalle,sokak,yil,rayic
7208,DUMLUPINAR Mah.,ŞAHİNLER Sok.,2011,311.55
7209,DUMLUPINAR Mah.,ŞEREFLER Sok.,2011,311.55
7210,DUMLUPINAR Mah.,UFUK Sok.,2011,259.63
7211,DUMLUPINAR Mah.,URAZ ÇIKMAZI- Sok. (URAZ ÇIKMAZI),2011,259.63
7212,DUMLUPINAR Mah.,UYUM Sok.,2011,311.55
7213,DUMLUPINAR Mah.,VOLKAN Sok.,2011,623.1
7214,DUMLUPINAR Mah.,YAVUZ Sok.,2011,311.55
7215,DUMLUPINAR Mah.,YAZICILAR Sok.,2011,311.55
7216,DUMLUPINAR Mah.,YONCA- Sok. (YONCA),2011,259.63
7217,DUMLUPINAR Mah.,YUMURTACI ABDİBEY Cad.,2011,259.63
7218,DUMLUPINAR Mah.,YÜKSEL Sok.,2011,311.55
7219,DUMLUPINAR Mah.,ADAGÜL Sok. (VOLKANGÜL),2010,600
7220,DUMLUPINAR Mah.,AHMETLER Sok.,2010,300
7221,DUMLUPINAR Mah.,AKÇAKOCA Sok.,2010,850
7222,DUMLUPINAR Mah.,AKYOL Sok.,2010,250
7223,DUMLUPINAR Mah.,ALEMDAR ÇIKMAZI- Sok. (ALEMDAR ÇIKMAZI),2010,250
7224,DUMLUPINAR Mah.,AYTAÇ Sok.,2010,250
7225,DUMLUPINAR Mah.,BAHÇEM Sok.,2010,250
7226,DUMLUPINAR Mah.,BAHTLI Sok.,2010,800
7227,DUMLUPINAR Mah.,BANKALAR Sok.,2010,300
7228,DUMLUPINAR Mah.,BARIŞ Sok.,2010,250
7229,DUMLUPINAR Mah.,BAYRAMLAR- Sok. (BAYRAMLAR),2010,300
7230,DUMLUPINAR Mah.,BEREKET Sok.,2010,300
7231,DUMLUPINAR Mah.,BERRAK Sok.,2010,250
7232,DUMLUPINAR Mah.,CEYLAN- Sok. (CEYLAN),2010,200
7233,DUMLUPINAR Mah.,CİHAN ÇIKMAZI Sok.,2010,250
7234,DUMLUPINAR Mah.,COŞKUNLAR Sok.,2010,300
7235,DUMLUPINAR Mah.,ÇEŞME Sok.,2010,300
7236,DUMLUPINAR Mah.,D 100 Bul.,2010,5000
7237,DUMLUPINAR Mah.,DERYA- Sok. (DERYA),2010,250
7238,DUMLUPINAR Mah.,DİLEK- Sok. (DİLEK),2010,250
7239,DUMLUPINAR Mah.,DOĞU ÇIKMAZI- Sok. (DOĞU ÇIKMAZI),2010,250
7240,DUMLUPINAR Mah.,DORUK Sok.,2010,300
7241,DUMLUPINAR Mah.,DR. ERKİN Cad.,2010,1200
7242,DUMLUPINAR Mah.,ERENLER Sok.,2010,300
7243,DUMLUPINAR Mah.,GONCA Sok.,2010,250
7244,DUMLUPINAR Mah.,GÜMÜŞDERE ÇIKMAZI Sok.,2010,250
7245,DUMLUPINAR Mah.,GÜNDOĞDU Sok.,2010,300
7246,DUMLUPINAR Mah.,HEYBETLİ Sok.,2010,250
7247,DUMLUPINAR Mah.,HIZIRBEY Cad.,2010,700
7248,DUMLUPINAR Mah.,HUZUR Sok.,2010,950
7249,DUMLUPINAR Mah.,KARAHAN- Sok. (KARAHAN),2010,250
7250,DUMLUPINAR Mah.,KEMALETTİN Sok.,2010,300
7251,DUMLUPINAR Mah.,KILIÇ Sok.,2010,300
7252,DUMLUPINAR Mah.,MANDIRA Cad.,2010,750
7253,DUMLUPINAR Mah.,MEHMETÇİK Sok.,2010,300
7254,DUMLUPINAR Mah.,MEKTEP Sok.,2010,850
7255,DUMLUPINAR Mah.,MELİH CEVDET ANDAY Sok. (ZAMAN),2010,850
7256,DUMLUPINAR Mah.,MERDİVENKÖY Cad.,2010,850
7257,DUMLUPINAR Mah.,MÜMTAZ- Sok. (MÜMTAZ),2010,250
7258,DUMLUPINAR Mah.,ÖĞRETMENLER Sok.,2010,300
7259,DUMLUPINAR Mah.,ÖZEL Sok.,2010,300
7260,DUMLUPINAR Mah.,ÖZEN Sok.,2010,300
7261,DUMLUPINAR Mah.,ÖZGÜR- Sok. (ÖZGÜR),2010,250
7262,DUMLUPINAR Mah.,PELİN Sok.,2010,300
7263,DUMLUPINAR Mah.,SÜMBÜL Sok.,2010,250
7264,DUMLUPINAR Mah.,SÜTÇÜLER Sok.,2010,300
7265,DUMLUPINAR Mah.,ŞAHİKA Sok.,2010,850
7266,DUMLUPINAR Mah.,ŞAHİNLER Sok.,2010,300
7267,DUMLUPINAR Mah.,ŞEREFLER Sok.,2010,300
7268,DUMLUPINAR Mah.,UFUK Sok.,2010,250
7269,DUMLUPINAR Mah.,URAZ ÇIKMAZI- Sok. (URAZ ÇIKMAZI),2010,250
7270,DUMLUPINAR Mah.,UYUM Sok.,2010,300
7271,DUMLUPINAR Mah.,VOLKAN Sok.,2010,600
7272,DUMLUPINAR Mah.,YAVUZ Sok.,2010,300
7273,DUMLUPINAR Mah.,YAZICILAR Sok.,2010,300
7274,DUMLUPINAR Mah.,YONCA- Sok. (YONCA),2010,250
7275,DUMLUPINAR Mah.,YUMURTACI ABDİBEY Cad.,2010,250
7276,DUMLUPINAR Mah.,YÜKSEL Sok.,2010,300
7277,DUMLUPINAR Mah.,ADAGÜL Sok. (VOLKANGÜL),2009,285.25
7278,DUMLUPINAR Mah.,AHMETLER Sok.,2009,125.5
7279,DUMLUPINAR Mah.,AKÇAKOCA Sok.,2009,342.3
7280,DUMLUPINAR Mah.,AKYOL Sok.,2009,102.69
7281,DUMLUPINAR Mah.,ALEMDAR ÇIKMAZI- Sok. (ALEMDAR ÇIKMAZI),2009,102.69
7282,DUMLUPINAR Mah.,AYTAÇ Sok.,2009,102.69
7283,DUMLUPINAR Mah.,BAHÇEM Sok.,2009,102.69
7284,DUMLUPINAR Mah.,BAHTLI Sok.,2009,342.3
7285,DUMLUPINAR Mah.,BANKALAR Sok.,2009,125.5
7286,DUMLUPINAR Mah.,BARIŞ Sok.,2009,102.69
7287,DUMLUPINAR Mah.,BAYRAMLAR- Sok. (BAYRAMLAR),2009,125.5
7288,DUMLUPINAR Mah.,BEREKET Sok.,2009,125.5
7289,DUMLUPINAR Mah.,BERRAK Sok.,2009,102.69
7290,DUMLUPINAR Mah.,CEYLAN- Sok. (CEYLAN),2009,96.99
7291,DUMLUPINAR Mah.,CİHAN ÇIKMAZI Sok.,2009,102.69
7292,DUMLUPINAR Mah.,COŞKUNLAR Sok.,2009,125.5
7293,DUMLUPINAR Mah.,ÇEŞME Sok.,2009,125.5
7294,DUMLUPINAR Mah.,D 100 Bul.,2009,1643.02
7295,DUMLUPINAR Mah.,DERYA- Sok. (DERYA),2009,102.69
7296,DUMLUPINAR Mah.,DİLEK- Sok. (DİLEK),2009,102.69
7297,DUMLUPINAR Mah.,DOĞU ÇIKMAZI- Sok. (DOĞU ÇIKMAZI),2009,102.69
7298,DUMLUPINAR Mah.,DORUK Sok.,2009,125.5
7299,DUMLUPINAR Mah.,DR. ERKİN Cad.,2009,456.39
7300,DUMLUPINAR Mah.,ERENLER Sok.,2009,125.5
7301,DUMLUPINAR Mah.,GONCA Sok.,2009,102.69
7302,DUMLUPINAR Mah.,GÜMÜŞDERE ÇIKMAZI Sok.,2009,102.69
7303,DUMLUPINAR Mah.,GÜNDOĞDU Sok.,2009,125.5
7304,DUMLUPINAR Mah.,HEYBETLİ Sok.,2009,108.4
7305,DUMLUPINAR Mah.,HIZIRBEY Cad.,2009,285.25
7306,DUMLUPINAR Mah.,HUZUR Sok.,2009,342.3
7307,DUMLUPINAR Mah.,KARAHAN- Sok. (KARAHAN),2009,102.69
7308,DUMLUPINAR Mah.,KEMALETTİN Sok.,2009,125.5
7309,DUMLUPINAR Mah.,KILIÇ Sok.,2009,125.5
7310,DUMLUPINAR Mah.,MANDIRA Cad.,2009,399.34
7311,DUMLUPINAR Mah.,MEHMETÇİK Sok.,2009,125.5
7312,DUMLUPINAR Mah.,MEKTEP Sok.,2009,342.3
7313,DUMLUPINAR Mah.,MELİH CEVDET ANDAY Sok. (ZAMAN),2009,342.3
7314,DUMLUPINAR Mah.,MERDİVENKÖY Cad.,2009,399.34
7315,DUMLUPINAR Mah.,MÜMTAZ- Sok. (MÜMTAZ),2009,102.69
7316,DUMLUPINAR Mah.,ÖĞRETMENLER Sok.,2009,125.5
7317,DUMLUPINAR Mah.,ÖZEL Sok.,2009,125.5
7318,DUMLUPINAR Mah.,ÖZEN Sok.,2009,125.5
7319,DUMLUPINAR Mah.,ÖZGÜR- Sok. (ÖZGÜR),2009,102.69
7320,DUMLUPINAR Mah.,PELİN Sok.,2009,125.5
7321,DUMLUPINAR Mah.,SÜMBÜL Sok.,2009,102.69
7322,DUMLUPINAR Mah.,SÜTÇÜLER Sok.,2009,125.5
7323,DUMLUPINAR Mah.,ŞAHİKA Sok.,2009,399.34
7324,DUMLUPINAR Mah.,ŞAHİNLER Sok.,2009,125.5
7325,DUMLUPINAR Mah.,ŞEREFLER Sok.,2009,125.5
7326,DUMLUPINAR Mah.,UFUK Sok.,2009,102.69
7327,DUMLUPINAR Mah.,URAZ ÇIKMAZI- Sok. (URAZ ÇIKMAZI),2009,102.69
7328,DUMLUPINAR Mah.,UYUM Sok.,2009,125.5
7329,DUMLUPINAR Mah.,VOLKAN Sok.,2009,285.25
7330,DUMLUPINAR Mah.,YAVUZ Sok.,2009,125.5
7331,DUMLUPINAR Mah.,YAZICILAR Sok.,2009,125.5
7332,DUMLUPINAR Mah.,YONCA- Sok. (YONCA),2009,102.69
7333,DUMLUPINAR Mah.,YUMURTACI ABDİBEY Cad.,2009,102.69
7334,DUMLUPINAR Mah.,YÜKSEL Sok.,2009,125.5
7335,DUMLUPINAR Mah.,ADAGÜL Sok. (VOLKANGÜL),2008,269.1
7336,DUMLUPINAR Mah.,AHMETLER Sok.,2008,118.4
7337,DUMLUPINAR Mah.,AKÇAKOCA Sok.,2008,322.92
7338,DUMLUPINAR Mah.,AKYOL Sok.,2008,96.88
7339,DUMLUPINAR Mah.,ALEMDAR ÇIKMAZI- Sok. (ALEMDAR ÇIKMAZI),2008,96.88
7340,DUMLUPINAR Mah.,AYTAÇ Sok.,2008,96.88
7341,DUMLUPINAR Mah.,BAHÇEM Sok.,2008,96.88
7342,DUMLUPINAR Mah.,BAHTLI Sok.,2008,322.92
7343,DUMLUPINAR Mah.,BANKALAR Sok.,2008,118.4
7344,DUMLUPINAR Mah.,BARIŞ Sok.,2008,96.88
7345,DUMLUPINAR Mah.,BAYRAMLAR- Sok. (BAYRAMLAR),2008,118.4
7346,DUMLUPINAR Mah.,BEREKET Sok.,2008,118.4
7347,DUMLUPINAR Mah.,BERRAK Sok.,2008,96.88
7348,DUMLUPINAR Mah.,CEYLAN- Sok. (CEYLAN),2008,91.5
7349,DUMLUPINAR Mah.,CİHAN ÇIKMAZI Sok.,2008,96.88
7350,DUMLUPINAR Mah.,COŞKUNLAR Sok.,2008,118.4
7351,DUMLUPINAR Mah.,ÇEŞME Sok.,2008,118.4
7352,DUMLUPINAR Mah.,D 100 Bul.,2008,1550.02
7353,DUMLUPINAR Mah.,DERYA- Sok. (DERYA),2008,96.88
7354,DUMLUPINAR Mah.,DİLEK- Sok. (DİLEK),2008,96.88
7355,DUMLUPINAR Mah.,DOĞU ÇIKMAZI- Sok. (DOĞU ÇIKMAZI),2008,96.88
7356,DUMLUPINAR Mah.,DORUK Sok.,2008,118.4
7357,DUMLUPINAR Mah.,DR. ERKİN Cad.,2008,430.56
7358,DUMLUPINAR Mah.,ERENLER Sok.,2008,118.4
7359,DUMLUPINAR Mah.,GONCA Sok.,2008,96.88
7360,DUMLUPINAR Mah.,GÜMÜŞDERE ÇIKMAZI Sok.,2008,96.88
7361,DUMLUPINAR Mah.,GÜNDOĞDU Sok.,2008,118.4
7362,DUMLUPINAR Mah.,HEYBETLİ Sok.,2008,102.26
7363,DUMLUPINAR Mah.,HIZIRBEY Cad.,2008,269.1
7364,DUMLUPINAR Mah.,HUZUR Sok.,2008,322.92
7365,DUMLUPINAR Mah.,KARAHAN- Sok. (KARAHAN),2008,96.88
7366,DUMLUPINAR Mah.,KEMALETTİN Sok.,2008,118.4
7367,DUMLUPINAR Mah.,KILIÇ Sok.,2008,118.4
7368,DUMLUPINAR Mah.,MANDIRA Cad.,2008,376.74
7369,DUMLUPINAR Mah.,MEHMETÇİK Sok.,2008,118.4
7370,DUMLUPINAR Mah.,MEKTEP Sok.,2008,322.92
7371,DUMLUPINAR Mah.,MELİH CEVDET ANDAY Sok. (ZAMAN),2008,322.92
7372,DUMLUPINAR Mah.,MERDİVENKÖY Cad.,2008,376.74
7373,DUMLUPINAR Mah.,MÜMTAZ- Sok. (MÜMTAZ),2008,96.88
7374,DUMLUPINAR Mah.,ÖĞRETMENLER Sok.,2008,118.4
7375,DUMLUPINAR Mah.,ÖZEL Sok.,2008,118.4
7376,DUMLUPINAR Mah.,ÖZEN Sok.,2008,118.4
7377,DUMLUPINAR Mah.,ÖZGÜR- Sok. (ÖZGÜR),2008,96.88
7378,DUMLUPINAR Mah.,PELİN Sok.,2008,118.4
7379,DUMLUPINAR Mah.,SÜMBÜL Sok.,2008,96.88
7380,DUMLUPINAR Mah.,SÜTÇÜLER Sok.,2008,118.4
7381,DUMLUPINAR Mah.,ŞAHİKA Sok.,2008,376.74
7382,DUMLUPINAR Mah.,ŞAHİNLER Sok.,2008,118.4
7383,DUMLUPINAR Mah.,ŞEREFLER Sok.,2008,118.4
7384,DUMLUPINAR Mah.,UFUK Sok.,2008,96.88
7385,DUMLUPINAR Mah.,URAZ ÇIKMAZI- Sok. (URAZ ÇIKMAZI),2008,96.88
7386,DUMLUPINAR Mah.,UYUM Sok.,2008,118.4
7387,DUMLUPINAR Mah.,VOLKAN Sok.,2008,269.1
7388,DUMLUPINAR Mah.,YAVUZ Sok.,2008,118.4
7389,DUMLUPINAR Mah.,YAZICILAR Sok.,2008,118.4
7390,DUMLUPINAR Mah.,YONCA- Sok. (YONCA),2008,96.88
7391,DUMLUPINAR Mah.,YUMURTACI ABDİBEY Cad.,2008,96.88
7392,DUMLUPINAR Mah.,YÜKSEL Sok.,2008,118.4
7393,DUMLUPINAR Mah.,ADAGÜL Sok. (VOLKANGÜL),2007,259.75
7394,DUMLUPINAR Mah.,AHMETLER Sok.,2007,114.29
7395,DUMLUPINAR Mah.,AKÇAKOCA Sok.,2007,311.7
7396,DUMLUPINAR Mah.,AKYOL Sok.,2007,93.51
7397,DUMLUPINAR Mah.,ALEMDAR ÇIKMAZI- Sok. (ALEMDAR ÇIKMAZI),2007,93.51
7398,DUMLUPINAR Mah.,AYTAÇ Sok.,2007,93.51
7399,DUMLUPINAR Mah.,BAHÇEM Sok.,2007,93.51
7400,DUMLUPINAR Mah.,BAHTLI Sok.,2007,311.7
7401,DUMLUPINAR Mah.,BANKALAR Sok.,2007,114.29
7402,DUMLUPINAR Mah.,BARIŞ Sok.,2007,93.51
7403,DUMLUPINAR Mah.,BAYRAMLAR- Sok. (BAYRAMLAR),2007,114.29
7404,DUMLUPINAR Mah.,BEREKET Sok.,2007,114.29
7405,DUMLUPINAR Mah.,BERRAK Sok.,2007,93.51
7406,DUMLUPINAR Mah.,CEYLAN- Sok. (CEYLAN),2007,88.32
7407,DUMLUPINAR Mah.,CİHAN ÇIKMAZI Sok.,2007,93.51
7408,DUMLUPINAR Mah.,COŞKUNLAR Sok.,2007,114.29
7409,DUMLUPINAR Mah.,ÇEŞME Sok.,2007,114.29
7410,DUMLUPINAR Mah.,D 100 Bul.,2007,1496.16
7411,DUMLUPINAR Mah.,DERYA- Sok. (DERYA),2007,93.51
7412,DUMLUPINAR Mah.,DİLEK- Sok. (DİLEK),2007,93.51
7413,DUMLUPINAR Mah.,DOĞU ÇIKMAZI- Sok. (DOĞU ÇIKMAZI),2007,93.51
7414,DUMLUPINAR Mah.,DORUK Sok.,2007,114.29
7415,DUMLUPINAR Mah.,DR. ERKİN Cad.,2007,415.6
7416,DUMLUPINAR Mah.,ERENLER Sok.,2007,114.29
7417,DUMLUPINAR Mah.,GONCA Sok.,2007,93.51
7418,DUMLUPINAR Mah.,GÜMÜŞDERE ÇIKMAZI Sok.,2007,93.51
7419,DUMLUPINAR Mah.,GÜNDOĞDU Sok.,2007,114.29
7420,DUMLUPINAR Mah.,HEYBETLİ Sok.,2007,98.71
7421,DUMLUPINAR Mah.,HIZIRBEY Cad.,2007,259.75
7422,DUMLUPINAR Mah.,HUZUR Sok.,2007,311.7
7423,DUMLUPINAR Mah.,KARAHAN- Sok. (KARAHAN),2007,93.51
7424,DUMLUPINAR Mah.,KEMALETTİN Sok.,2007,114.29
7425,DUMLUPINAR Mah.,KILIÇ Sok.,2007,114.29
7426,DUMLUPINAR Mah.,MANDIRA Cad.,2007,363.65
7427,DUMLUPINAR Mah.,MEHMETÇİK Sok.,2007,114.29
7428,DUMLUPINAR Mah.,MEKTEP Sok.,2007,311.7
7429,DUMLUPINAR Mah.,MELİH CEVDET ANDAY Sok. (ZAMAN),2007,311.7
7430,DUMLUPINAR Mah.,MERDİVENKÖY Cad.,2007,363.65
7431,DUMLUPINAR Mah.,MÜMTAZ- Sok. (MÜMTAZ),2007,93.51
7432,DUMLUPINAR Mah.,ÖĞRETMENLER Sok.,2007,114.29
7433,DUMLUPINAR Mah.,ÖZEL Sok.,2007,114.29
7434,DUMLUPINAR Mah.,ÖZEN Sok.,2007,114.29
7435,DUMLUPINAR Mah.,ÖZGÜR- Sok. (ÖZGÜR),2007,93.51
7436,DUMLUPINAR Mah.,PELİN Sok.,2007,114.29
7437,DUMLUPINAR Mah.,SÜMBÜL Sok.,2007,93.51
7438,DUMLUPINAR Mah.,SÜTÇÜLER Sok.,2007,114.29
7439,DUMLUPINAR Mah.,ŞAHİKA Sok.,2007,363.65
7440,DUMLUPINAR Mah.,ŞAHİNLER Sok.,2007,114.29
7441,DUMLUPINAR Mah.,ŞEREFLER Sok.,2007,114.29
7442,DUMLUPINAR Mah.,UFUK Sok.,2007,93.51
7443,DUMLUPINAR Mah.,URAZ ÇIKMAZI- Sok. (URAZ ÇIKMAZI),2007,93.51
7444,DUMLUPINAR Mah.,UYUM Sok.,2007,114.29
7445,DUMLUPINAR Mah.,VOLKAN Sok.,2007,259.75
7446,DUMLUPINAR Mah.,YAVUZ Sok.,2007,114.29
7447,DUMLUPINAR Mah.,YAZICILAR Sok.,2007,114.29
7448,DUMLUPINAR Mah.,YONCA- Sok. (YONCA),2007,93.51
7449,DUMLUPINAR Mah.,YUMURTACI ABDİBEY Cad.,2007,93.51
7450,DUMLUPINAR Mah.,YÜKSEL Sok.,2007,114.29
7451,DUMLUPINAR Mah.,ADAGÜL Sok. (VOLKANGÜL),2006,250
7452,DUMLUPINAR Mah.,AHMETLER Sok.,2006,110
7453,DUMLUPINAR Mah.,AKÇAKOCA Sok.,2006,300
7454,DUMLUPINAR Mah.,AKYOL Sok.,2006,90
7455,DUMLUPINAR Mah.,ALEMDAR ÇIKMAZI- Sok. (ALEMDAR ÇIKMAZI),2006,90
7456,DUMLUPINAR Mah.,AYTAÇ Sok.,2006,90
7457,DUMLUPINAR Mah.,BAHÇEM Sok.,2006,90
7458,DUMLUPINAR Mah.,BAHTLI Sok.,2006,300
7459,DUMLUPINAR Mah.,BANKALAR Sok.,2006,110
7460,DUMLUPINAR Mah.,BARIŞ Sok.,2006,90
7461,DUMLUPINAR Mah.,BAYRAMLAR- Sok. (BAYRAMLAR),2006,110
7462,DUMLUPINAR Mah.,BEREKET Sok.,2006,110
7463,DUMLUPINAR Mah.,BERRAK Sok.,2006,90
7464,DUMLUPINAR Mah.,CEYLAN- Sok. (CEYLAN),2006,85
7465,DUMLUPINAR Mah.,CİHAN ÇIKMAZI Sok.,2006,90
7466,DUMLUPINAR Mah.,COŞKUNLAR Sok.,2006,110
7467,DUMLUPINAR Mah.,ÇEŞME Sok.,2006,110
7468,DUMLUPINAR Mah.,D 100 Bul.,2006,1440
7469,DUMLUPINAR Mah.,DERYA- Sok. (DERYA),2006,90
7470,DUMLUPINAR Mah.,DİLEK- Sok. (DİLEK),2006,90
7471,DUMLUPINAR Mah.,DOĞU ÇIKMAZI- Sok. (DOĞU ÇIKMAZI),2006,90
7472,DUMLUPINAR Mah.,DORUK Sok.,2006,110
7473,DUMLUPINAR Mah.,DR. ERKİN Cad.,2006,400
7474,DUMLUPINAR Mah.,ERENLER Sok.,2006,110
7475,DUMLUPINAR Mah.,GONCA Sok.,2006,90
7476,DUMLUPINAR Mah.,GÜMÜŞDERE ÇIKMAZI Sok.,2006,90
7477,DUMLUPINAR Mah.,GÜNDOĞDU Sok.,2006,110
7478,DUMLUPINAR Mah.,HEYBETLİ Sok.,2006,95
7479,DUMLUPINAR Mah.,HIZIRBEY Cad.,2006,250
7480,DUMLUPINAR Mah.,HUZUR Sok.,2006,300
7481,DUMLUPINAR Mah.,KARAHAN- Sok. (KARAHAN),2006,90
7482,DUMLUPINAR Mah.,KEMALETTİN Sok.,2006,110
7483,DUMLUPINAR Mah.,KILIÇ Sok.,2006,110
7484,DUMLUPINAR Mah.,MANDIRA Cad.,2006,350
7485,DUMLUPINAR Mah.,MEHMETÇİK Sok.,2006,110
7486,DUMLUPINAR Mah.,MEKTEP Sok.,2006,300
7487,DUMLUPINAR Mah.,MELİH CEVDET ANDAY Sok. (ZAMAN),2006,300
7488,DUMLUPINAR Mah.,MERDİVENKÖY Cad.,2006,350
7489,DUMLUPINAR Mah.,MÜMTAZ- Sok. (MÜMTAZ),2006,90
7490,DUMLUPINAR Mah.,ÖĞRETMENLER Sok.,2006,110
7491,DUMLUPINAR Mah.,ÖZEL Sok.,2006,110
7492,DUMLUPINAR Mah.,ÖZEN Sok.,2006,110
7493,DUMLUPINAR Mah.,ÖZGÜR- Sok. (ÖZGÜR),2006,90
7494,DUMLUPINAR Mah.,PELİN Sok.,2006,110
7495,DUMLUPINAR Mah.,SÜMBÜL Sok.,2006,90
7496,DUMLUPINAR Mah.,SÜTÇÜLER Sok.,2006,110
7497,DUMLUPINAR Mah.,ŞAHİKA Sok.,2006,350
7498,DUMLUPINAR Mah.,ŞAHİNLER Sok.,2006,110
7499,DUMLUPINAR Mah.,ŞEREFLER Sok.,2006,110
7500,DUMLUPINAR Mah.,UFUK Sok.,2006,90
7501,DUMLUPINAR Mah.,URAZ ÇIKMAZI- Sok. (URAZ ÇIKMAZI),2006,90
7502,DUMLUPINAR Mah.,UYUM Sok.,2006,110
7503,DUMLUPINAR Mah.,VOLKAN Sok.,2006,250
7504,DUMLUPINAR Mah.,YAVUZ Sok.,2006,110
7505,DUMLUPINAR Mah.,YAZICILAR Sok.,2006,110
7506,DUMLUPINAR Mah.,YONCA- Sok. (YONCA),2006,90
7507,DUMLUPINAR Mah.,YUMURTACI ABDİBEY Cad.,2006,90
7508,DUMLUPINAR Mah.,YÜKSEL Sok.,2006,110
7509,EĞİTİM Mah.,-,2020,2303.16
7510,EĞİTİM Mah.,-,2020,9959.56
7511,EĞİTİM Mah.,-,2020,11204.51
7512,EĞİTİM Mah.,-,2020,8714.62
7513,EĞİTİM Mah.,-,2020,9959.56
7514,EĞİTİM Mah.,-,2020,9959.56
7515,EĞİTİM Mah.,-,2020,9959.56
7516,EĞİTİM Mah.,ABDİBEY Sok.,2020,2365.4
7517,EĞİTİM Mah.,AÇIKGÖZ Sok.,2020,1556.18
7518,EĞİTİM Mah.,ADIM Sok.,2020,1570.34
7519,EĞİTİM Mah.,AHSEN ÇIKMAZI Sok.,2020,9088.11
7520,EĞİTİM Mah.,ARALIK Sok.,2020,1556.18
7521,EĞİTİM Mah.,ASİL Sok.,2020,9088.11
7522,EĞİTİM Mah.,AŞİYAN Sok.,2020,2178.66
7523,EĞİTİM Mah.,AYÇİÇEĞİ- Sok. (AYÇİÇEĞİ),2020,1556.18
7524,EĞİTİM Mah.,AZRA Sok.,2020,9088.11
7525,EĞİTİM Mah.,BABACAN Sok.,2020,1556.18
7526,EĞİTİM Mah.,BAYRAKTAR CAMİİ Sok.,2020,1556.18
7527,EĞİTİM Mah.,BEYZA Sok.,2020,1556.18
7528,EĞİTİM Mah.,ÇAYIRİÇİ CAMİİ Sok.,2020,1556.18
7529,EĞİTİM Mah.,ÇIRAĞAN Sok.,2020,2178.66
7530,EĞİTİM Mah.,ÇİFTLİKİÇİ Sok.,2020,1556.18
7531,EĞİTİM Mah.,DR. ERKİN Cad.,2020,7220.68
7532,EĞİTİM Mah.,EYLÜL Sok.,2020,1570.34
7533,EĞİTİM Mah.,FAHRETTİN KERİM GÖKAY Cad.,2020,11204.51
7534,EĞİTİM Mah.,FEZA Sok.,2020,2365.4
7535,EĞİTİM Mah.,GELİNCİK Sok.,2020,2365.4
7536,EĞİTİM Mah.,GÖKKUŞAĞI Sok.,2020,1556.18
7537,EĞİTİM Mah.,HAKKI MANÇO Sok.,2020,2365.4
7538,EĞİTİM Mah.,HAKKIBEY Sok.,2020,2365.4
7539,EĞİTİM Mah.,HALİLBEY Sok.,2020,1556.18
7540,EĞİTİM Mah.,HALİMBEY- Sok. (HALİMBEY),2020,1556.18
7541,EĞİTİM Mah.,HIZIRBEY Cad.,2020,2303.16
7542,EĞİTİM Mah.,HİLMİBEY Sok.,2020,2365.4
7543,EĞİTİM Mah.,KARACAN Sok.,2020,1556.18
7544,EĞİTİM Mah.,KASAP İSMAİL Sok.,2020,1884.41
7545,EĞİTİM Mah.,KASRI ALİ Cad.,2020,2365.4
7546,EĞİTİM Mah.,KIRGÜLÜ Sok.,2020,1556.18
7547,EĞİTİM Mah.,KRİSTAL Sok.,2020,1556.18
7548,EĞİTİM Mah.,MELİKE Sok.,2020,1556.18
7549,EĞİTİM Mah.,MURATPAŞA Cad.,2020,2365.4
7550,EĞİTİM Mah.,MÜCEVHER Sok.,2020,1556.18
7551,EĞİTİM Mah.,NAHİTBEY Sok.,2020,11204.51
7552,EĞİTİM Mah.,NAHİTBEY Sok.,2020,2365.4
7553,EĞİTİM Mah.,NARLIBAHÇE Sok.,2020,2489.89
7554,EĞİTİM Mah.,NEZİHİBEY Sok.,2020,2365.4
7555,EĞİTİM Mah.,NİL Sok.,2020,1556.18
7556,EĞİTİM Mah.,ÖĞRETMEN NAZIM ÇIKMAZI Sok.,2020,1556.18
7557,EĞİTİM Mah.,ÖMERBEY ÇIKMAZI Sok.,2020,1570.34
7558,EĞİTİM Mah.,PATİKA Sok.,2020,2427.65
7559,EĞİTİM Mah.,PATİKAYOL Sok.,2020,2427.65
7560,EĞİTİM Mah.,PEMBEKÖŞK Sok.,2020,2178.66
7561,EĞİTİM Mah.,POSTACI ÇIKMAZI Sok.,2020,1556.18
7562,EĞİTİM Mah.,POSTANE Sok.,2020,1556.18
7563,EĞİTİM Mah.,POYRAZ Sok.,2020,8714.62
7564,EĞİTİM Mah.,SAĞLAM- Sok. (SAĞLAM),2020,1556.18
7565,EĞİTİM Mah.,SAİTBEY Sok.,2020,1556.18
7566,EĞİTİM Mah.,SANAT Sok.,2020,1556.18
7567,EĞİTİM Mah.,SARAYÖNÜ Cad.,2020,2365.4
7568,EĞİTİM Mah.,SAYGI Sok.,2020,1556.18
7569,EĞİTİM Mah.,SEYYAH Sok.,2020,1556.18
7570,EĞİTİM Mah.,SİGORTA EVLERİ Sok.,2020,2489.89
7571,EĞİTİM Mah.,SİTEÖNÜ Sok.,2020,1556.18
7572,EĞİTİM Mah.,SÖNMEZ Sok.,2020,1556.18
7573,EĞİTİM Mah.,SUDE Sok.,2020,2489.89
7574,EĞİTİM Mah.,SULUÇAYIR Sok.,2020,2178.66
7575,EĞİTİM Mah.,SÜREYYA Sok.,2020,1556.18
7576,EĞİTİM Mah.,ŞEHİT HAKAN BAYLAN Sok.,2020,1556.18
7577,EĞİTİM Mah.,ŞEVKETBEY Sok.,2020,2365.4
